Timestamp,Attr0,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18
3544,0.49,0.5,0.55,0.5,0.3,0.63,0.34,0.35,0.36,0.38,0.38,0.38,0.37,0.38,0.38,0.37,0.37,0.38
3545,0.49,0.5,0.49,0.5,0.3,0.63,0.35,0.43,0.37,0.39,0.38,0.38,0.38,0.38,0.39,0.37,0.38,0.38
3546,0.49,0.5,0.49,0.51,0.3,0.62,0.41,0.41,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.38,0.38
3547,0.5,0.5,0.49,0.52,0.3,0.62,0.37,0.4,0.38,0.39,0.39,0.39,0.38,0.39,0.39,0.38,0.38,0.39
3548,0.48,0.5,0.49,0.5,0.3,0.61,0.43,0.4,0.38,0.4,0.4,0.39,0.39,0.39,0.4,0.38,0.39,0.39
3549,0.49,0.5,0.49,0.49,0.3,0.61,0.38,0.42,0.4,0.41,0.41,0.41,0.4,0.41,0.41,0.39,0.4,0.4
3550,0.49,0.5,0.49,0.51,0.3,0.6,0.36,0.38,0.41,0.41,0.41,0.41,0.4,0.41,0.41,0.38,0.4,0.4
3551,0.48,0.5,0.49,0.5,0.3,0.6,0.39,0.38,0.41,0.41,0.41,0.41,0.4,0.41,0.41,0.4,0.4,0.4
3552,0.49,0.5,0.49,0.5,0.3,0.59,0.44,0.39,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.41,0.41
3553,0.48,0.5,0.49,0.52,0.3,0.6,0.45,0.4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.4,0.4,0.4
3554,0.5,0.5,0.49,0.51,0.3,0.6,0.48,0.44,0.4,0.41,0.41,0.41,0.4,0.41,0.41,0.39,0.4,0.4
3555,0.5,0.5,0.49,0.5,0.3,0.59,0.39,0.4,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.41,0.41,0.41
3556,0.49,0.5,0.49,0.51,0.3,0.59,0.36,0.38,0.41,0.42,0.42,0.42,0.41,0.42,0.42,0.4,0.41,0.41
3557,0.49,0.5,0.49,0.49,0.3,0.59,0.39,0.41,0.41,0.43,0.42,0.42,0.42,0.42,0.43,0.41,0.41,0.41
3558,0.49,0.5,0.49,0.5,0.3,0.59,0.37,0.44,0.41,0.43,0.43,0.42,0.42,0.42,0.43,0.41,0.41,0.41
3559,0.49,0.5,0.49,0.5,0.3,0.58,0.41,0.46,0.41,0.44,0.43,0.43,0.42,0.43,0.44,0.41,0.42,0.42
3560,0.49,0.5,0.49,0.51,0.3,0.58,0.46,0.44,0.41,0.43,0.43,0.43,0.42,0.43,0.43,0.41,0.42,0.41
3561,0.51,0.5,0.49,0.51,0.3,0.58,0.41,0.38,0.41,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42
3562,0.47,0.5,0.49,0.51,0.59,0.58,0.44,0.43,0.42,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.42
3563,0.49,0.5,0.49,0.51,0.3,0.57,0.4,0.45,0.41,0.44,0.44,0.44,0.44,0.44,0.44,0.42,0.43,0.42
3564,0.49,0.5,0.49,0.52,0.59,0.57,0.48,0.46,0.43,0.45,0.45,0.45,0.44,0.45,0.45,0.43,0.44,0.43
3565,0.5,0.5,0.49,0.51,0.3,0.57,0.38,0.43,0.43,0.45,0.45,0.45,0.44,0.45,0.45,0.43,0.44,0.43
3566,0.5,0.5,0.49,0.51,0.59,0.57,0.4,0.46,0.42,0.45,0.45,0.45,0.44,0.45,0.45,0.43,0.44,0.43
3567,0.52,0.5,0.55,0.5,0.3,0.56,0.38,0.42,0.44,0.46,0.46,0.46,0.45,0.46,0.46,0.43,0.44,0.44
3568,0.49,0.5,0.49,0.49,0.3,0.56,0.41,0.46,0.45,0.46,0.46,0.46,0.46,0.46,0.46,0.43,0.45,0.44
3569,0.5,0.5,0.49,0.5,0.59,0.55,0.38,0.45,0.45,0.47,0.46,0.46,0.46,0.46,0.47,0.44,0.45,0.44
3570,0.49,0.5,0.49,0.51,0.3,0.55,0.48,0.49,0.46,0.48,0.47,0.47,0.47,0.47,0.47,0.45,0.46,0.45
3571,0.49,0.5,0.49,0.52,0.3,0.55,0.42,0.45,0.45,0.47,0.47,0.47,0.46,0.47,0.47,0.44,0.46,0.45
3572,0.5,0.5,0.49,0.51,0.3,0.54,0.57,0.43,0.46,0.48,0.47,0.47,0.47,0.47,0.48,0.44,0.46,0.45
3573,0.5,0.5,0.49,0.52,0.59,0.54,0.43,0.45,0.46,0.48,0.48,0.48,0.47,0.48,0.48,0.46,0.46,0.45
3574,0.52,0.5,0.49,0.51,0.59,0.54,0.41,0.47,0.46,0.49,0.48,0.48,0.47,0.48,0.49,0.46,0.47,0.45
3575,0.49,0.5,0.49,0.5,0.59,0.53,0.48,0.46,0.46,0.49,0.49,0.49,0.48,0.49,0.49,0.47,0.47,0.46
3576,0.49,0.5,0.49,0.52,0.3,0.53,0.41,0.49,0.46,0.49,0.49,0.49,0.48,0.49,0.49,0.47,0.47,0.46
3577,0.51,0.5,0.49,0.51,0.59,0.52,0.47,0.51,0.47,0.5,0.5,0.5,0.49,0.5,0.5,0.47,0.48,0.46
3578,0.52,0.5,0.67,0.51,0.59,0.52,0.47,0.48,0.48,0.51,0.51,0.5,0.5,0.5,0.51,0.48,0.49,0.47
3579,0.49,0.5,0.49,0.49,0.59,0.51,0.5,0.52,0.48,0.51,0.51,0.51,0.51,0.51,0.51,0.48,0.49,0.47
3580,0.51,0.5,0.49,0.51,0.59,0.51,0.45,0.46,0.49,0.52,0.51,0.51,0.51,0.51,0.52,0.48,0.5,0.47
3581,0.48,0.5,0.49,0.53,0.59,0.5,0.44,0.5,0.5,0.52,0.52,0.52,0.51,0.52,0.52,0.49,0.5,0.48
3582,0.53,0.5,0.49,0.49,0.59,0.5,0.45,0.53,0.48,0.52,0.52,0.52,0.51,0.52,0.52,0.49,0.5,0.48
3583,0.55,0.5,0.49,0.48,0.59,0.5,0.5,0.53,0.5,0.52,0.52,0.51,0.51,0.51,0.52,0.48,0.5,0.47
3584,0.52,0.5,0.49,0.53,0.59,0.49,0.59,0.54,0.5,0.53,0.53,0.53,0.52,0.53,0.53,0.5,0.51,0.48
3585,0.52,0.5,0.49,0.51,0.59,0.49,0.6,0.52,0.51,0.53,0.53,0.53,0.53,0.53,0.53,0.49,0.51,0.48
3586,0.49,0.5,0.49,0.51,0.59,0.49,0.53,0.57,0.51,0.54,0.54,0.53,0.53,0.53,0.54,0.49,0.52,0.49
3587,0.52,0.5,0.49,0.53,0.59,0.48,0.56,0.5,0.51,0.54,0.54,0.54,0.54,0.54,0.54,0.5,0.52,0.49
3588,0.5,0.5,0.49,0.53,0.59,0.48,0.61,0.54,0.52,0.54,0.54,0.54,0.54,0.54,0.54,0.51,0.52,0.49
3589,0.52,0.5,0.49,0.5,0.59,0.48,0.5,0.59,0.52,0.55,0.55,0.54,0.55,0.54,0.55,0.5,0.53,0.49
3590,0.51,0.5,0.49,0.52,0.59,0.48,0.58,0.55,0.52,0.55,0.55,0.54,0.55,0.54,0.55,0.52,0.53,0.49
3591,0.5,0.5,0.49,0.51,0.59,0.48,0.54,0.56,0.52,0.55,0.55,0.55,0.55,0.55,0.55,0.51,0.53,0.49
3592,0.5,0.5,0.49,0.5,0.59,0.47,0.54,0.56,0.52,0.56,0.56,0.55,0.56,0.55,0.56,0.52,0.54,0.5
3593,0.49,0.5,0.49,0.53,0.59,0.47,0.52,0.6,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.52,0.54,0.5
3594,0.5,0.5,0.49,0.53,0.59,0.47,0.49,0.58,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.52,0.54,0.5
3595,0.5,0.5,0.49,0.5,0.59,0.47,0.51,0.54,0.53,0.56,0.56,0.55,0.55,0.55,0.56,0.52,0.54,0.5
3596,0.5,0.5,0.49,0.54,0.59,0.46,0.5,0.59,0.53,0.57,0.57,0.56,0.56,0.56,0.57,0.52,0.54,0.51
3597,0.5,0.5,0.49,0.53,0.59,0.46,0.49,0.56,0.53,0.57,0.57,0.56,0.57,0.56,0.57,0.52,0.54,0.51
3598,0.5,0.5,0.49,0.5,0.59,0.45,0.53,0.59,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.52,0.55,0.51
3599,0.53,0.5,0.49,0.51,0.59,0.45,0.5,0.58,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.54,0.56,0.52
3600,0.5,0.5,0.49,0.5,0.59,0.45,0.57,0.56,0.56,0.58,0.58,0.57,0.58,0.57,0.58,0.53,0.55,0.52
3601,0.5,0.5,0.49,0.53,0.59,0.44,0.54,0.58,0.55,0.59,0.59,0.58,0.59,0.58,0.59,0.54,0.56,0.52
3602,0.5,0.5,0.49,0.52,0.59,0.44,0.53,0.61,0.57,0.59,0.59,0.58,0.59,0.58,0.59,0.54,0.56,0.52
3603,0.51,0.5,0.49,0.51,0.59,0.43,0.51,0.56,0.57,0.59,0.6,0.59,0.6,0.59,0.59,0.55,0.57,0.53
3604,0.49,0.5,0.49,0.53,0.59,0.42,0.59,0.58,0.58,0.61,0.61,0.61,0.62,0.61,0.61,0.56,0.59,0.54
3605,0.51,0.5,0.55,0.52,0.59,0.42,0.48,0.67,0.58,0.61,0.62,0.61,0.62,0.61,0.61,0.57,0.59,0.54
3606,0.48,0.5,0.49,0.52,0.59,0.41,0.55,0.6,0.59,0.62,0.62,0.61,0.63,0.61,0.62,0.56,0.59,0.54
3607,0.5,0.5,0.49,0.52,0.59,0.41,0.54,0.58,0.59,0.62,0.62,0.61,0.63,0.61,0.61,0.57,0.59,0.54
3608,0.48,0.5,0.49,0.52,0.59,0.42,0.54,0.58,0.58,0.61,0.62,0.61,0.62,0.61,0.61,0.57,0.59,0.54
3609,0.49,0.5,0.49,0.53,0.59,0.42,0.53,0.6,0.58,0.61,0.62,0.61,0.62,0.61,0.61,0.57,0.59,0.54
3610,0.48,0.5,0.49,0.51,0.59,0.42,0.53,0.59,0.58,0.61,0.61,0.61,0.62,0.61,0.61,0.56,0.59,0.54
3611,0.51,0.5,0.67,0.53,0.59,0.42,0.65,0.59,0.58,0.61,0.61,0.6,0.62,0.6,0.61,0.56,0.59,0.54
3612,0.51,0.5,0.49,0.54,0.59,0.43,0.52,0.61,0.57,0.6,0.6,0.6,0.6,0.6,0.6,0.56,0.58,0.53
3613,0.51,0.5,0.49,0.53,0.59,0.43,0.48,0.55,0.57,0.6,0.6,0.59,0.61,0.59,0.6,0.55,0.58,0.53
3614,0.48,0.5,0.49,0.53,0.59,0.43,0.46,0.54,0.56,0.59,0.59,0.59,0.6,0.59,0.59,0.54,0.57,0.52
3615,0.48,0.5,0.49,0.53,0.59,0.44,0.55,0.54,0.56,0.59,0.59,0.59,0.59,0.59,0.59,0.54,0.57,0.52
3616,0.49,0.5,0.49,0.51,0.59,0.44,0.56,0.55,0.56,0.59,0.59,0.58,0.59,0.58,0.59,0.54,0.57,0.52
3617,0.52,0.5,0.49,0.54,0.59,0.44,0.5,0.59,0.56,0.59,0.59,0.58,0.59,0.58,0.59,0.54,0.56,0.52
3618,0.5,0.5,0.49,0.53,0.59,0.45,0.44,0.59,0.55,0.58,0.58,0.58,0.58,0.58,0.58,0.53,0.56,0.51
3619,0.53,0.5,0.49,0.52,0.59,0.45,0.53,0.58,0.56,0.58,0.58,0.58,0.58,0.58,0.58,0.53,0.56,0.51
3620,0.52,0.5,0.49,0.53,0.59,0.45,0.49,0.53,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.52,0.55,0.5
3621,0.52,0.5,0.49,0.53,0.59,0.45,0.6,0.55,0.55,0.58,0.58,0.57,0.57,0.57,0.58,0.52,0.55,0.51
3622,0.47,0.5,0.49,0.53,0.59,0.46,0.52,0.54,0.53,0.57,0.57,0.56,0.57,0.56,0.57,0.52,0.55,0.51
3623,0.48,0.5,0.49,0.52,0.59,0.46,0.52,0.5,0.53,0.57,0.57,0.56,0.56,0.56,0.57,0.52,0.54,0.5
3624,0.48,0.5,0.49,0.53,0.59,0.46,0.53,0.54,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.52,0.54,0.5
3625,0.5,0.5,0.49,0.53,0.59,0.44,0.52,0.53,0.57,0.59,0.59,0.59,0.59,0.59,0.59,0.54,0.57,0.52
3626,0.49,0.5,0.49,0.53,0.59,0.45,0.53,0.56,0.55,0.58,0.57,0.57,0.57,0.57,0.58,0.53,0.55,0.51
3627,0.51,0.5,0.49,0.54,0.59,0.46,0.43,0.56,0.53,0.57,0.57,0.56,0.56,0.56,0.57,0.53,0.55,0.5
3628,0.5,0.5,0.49,0.53,0.59,0.45,0.42,0.5,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.53,0.55,0.51
3629,0.52,0.5,0.49,0.52,0.59,0.45,0.45,0.53,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.52,0.55,0.51
3630,0.5,0.5,0.49,0.51,0.59,0.46,0.48,0.59,0.55,0.57,0.57,0.57,0.57,0.57,0.57,0.52,0.55,0.51
3631,0.49,0.5,0.49,0.53,0.59,0.46,0.53,0.56,0.53,0.57,0.56,0.56,0.56,0.56,0.57,0.52,0.54,0.5
3632,0.52,0.5,0.49,0.52,0.59,0.46,0.48,0.54,0.53,0.57,0.57,0.56,0.57,0.56,0.57,0.52,0.55,0.5
3633,0.5,0.5,0.49,0.52,0.59,0.46,0.43,0.59,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.52,0.55,0.51
3634,0.51,0.5,0.61,0.53,0.59,0.46,0.5,0.52,0.53,0.57,0.57,0.56,0.57,0.56,0.57,0.51,0.54,0.5
3635,0.51,0.5,0.49,0.52,0.59,0.47,0.54,0.55,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.52,0.54,0.49
3636,0.5,0.5,0.49,0.5,0.59,0.47,0.52,0.48,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.52,0.54,0.49
3637,0.49,0.5,0.55,0.52,0.59,0.47,0.48,0.5,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.51,0.54,0.5
3638,0.51,0.5,0.49,0.5,0.59,0.47,0.42,0.51,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.52,0.54,0.49
3639,0.53,0.5,0.61,0.53,0.59,0.47,0.45,0.53,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.51,0.54,0.49
3640,0.54,0.5,0.55,0.51,0.59,0.47,0.41,0.57,0.53,0.56,0.56,0.56,0.56,0.56,0.56,0.52,0.54,0.5
3641,0.55,0.5,0.49,0.52,0.59,0.47,0.48,0.55,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.51,0.53,0.49
3642,0.58,0.5,0.49,0.51,0.59,0.47,0.5,0.54,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.52,0.54,0.49
3643,0.53,0.5,0.49,0.53,0.59,0.47,0.5,0.54,0.53,0.55,0.56,0.55,0.55,0.55,0.55,0.5,0.53,0.49
3644,0.58,0.5,0.49,0.51,0.59,0.47,0.48,0.52,0.52,0.55,0.55,0.55,0.55,0.55,0.55,0.51,0.53,0.49
3645,0.64,0.5,0.49,0.51,0.59,0.47,0.68,0.51,0.53,0.55,0.55,0.55,0.55,0.55,0.56,0.51,0.54,0.49
3646,0.61,0.5,0.49,0.5,0.59,0.47,0.51,0.55,0.52,0.55,0.55,0.55,0.56,0.55,0.55,0.51,0.53,0.49
3647,0.53,0.5,0.49,0.51,0.59,0.47,0.46,0.54,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.51,0.54,0.49
3648,0.67,0.5,0.49,0.52,0.59,0.47,0.44,0.55,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.51,0.54,0.49
3649,0.5,0.5,0.49,0.48,0.59,0.47,0.47,0.55,0.53,0.56,0.56,0.55,0.56,0.55,0.56,0.51,0.54,0.49
3650,0.52,0.5,0.49,0.52,0.59,0.47,0.53,0.55,0.52,0.55,0.55,0.55,0.56,0.55,0.55,0.51,0.53,0.49
3651,0.48,0.5,0.49,0.46,0.59,0.75,0.34,0.39,0.26,0.23,0.24,0.23,0.25,0.23,0.23,0.29,0.25,0.36
3652,0.49,0.5,0.49,0.51,0.59,0.38,1.0,0.47,0.63,0.63,0.63,0.64,0.63,0.64,0.63,0.82,0.6,1.0
3653,0.53,0.5,0.49,0.52,0.59,0.38,1.0,0.62,0.65,0.64,0.64,0.64,0.63,0.64,0.64,0.75,0.61,1.0
3654,0.49,0.5,0.49,0.53,0.59,0.37,1.0,0.58,0.64,0.64,0.63,0.64,0.63,0.64,0.64,0.73,0.63,0.98
3655,0.5,0.5,0.49,0.52,0.59,0.37,1.0,0.61,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.71,0.63,0.88
3656,0.48,0.5,0.49,0.5,0.59,0.37,0.91,0.62,0.64,0.64,0.63,0.64,0.63,0.64,0.64,0.69,0.63,0.8
3657,0.51,0.5,0.49,0.5,0.59,0.37,0.95,0.67,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.69,0.63,0.79
3658,0.5,0.5,0.49,0.52,0.59,0.37,1.0,0.57,0.65,0.64,0.64,0.64,0.63,0.64,0.64,0.7,0.63,0.79
3659,0.51,0.5,0.49,0.52,0.59,0.37,0.91,0.63,0.65,0.64,0.64,0.64,0.63,0.64,0.64,0.68,0.63,0.75
3660,0.51,0.5,0.49,0.52,0.59,0.37,0.77,0.66,0.64,0.63,0.63,0.64,0.63,0.64,0.63,0.68,0.63,0.76
3661,0.48,0.5,0.49,0.51,0.59,0.37,0.79,0.67,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.69,0.63,0.87
3662,0.49,0.5,0.49,0.52,0.59,0.37,0.77,0.59,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.69,0.62,0.82
3663,0.48,0.5,0.49,0.48,0.59,0.38,0.88,0.64,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.67,0.62,0.77
3664,0.51,0.5,0.49,0.52,0.59,0.38,0.86,0.63,0.63,0.62,0.62,0.63,0.62,0.63,0.62,0.67,0.62,0.77
3665,0.5,0.5,0.49,0.5,0.59,0.38,0.73,0.6,0.63,0.63,0.62,0.63,0.61,0.63,0.63,0.66,0.62,0.75
3666,0.5,0.5,0.55,0.54,0.59,0.38,0.81,0.6,0.63,0.62,0.62,0.62,0.61,0.62,0.62,0.66,0.62,0.75
3667,0.5,0.5,0.49,0.54,0.59,0.38,0.77,0.64,0.62,0.62,0.62,0.62,0.61,0.62,0.62,0.67,0.62,0.75
3668,0.5,0.5,0.49,0.51,0.59,0.39,0.7,0.66,0.62,0.62,0.62,0.62,0.61,0.62,0.62,0.66,0.61,0.73
3669,0.49,0.5,0.49,0.51,0.59,0.39,0.67,0.63,0.62,0.62,0.61,0.62,0.6,0.62,0.62,0.64,0.61,0.71
3670,0.55,0.5,0.49,0.49,0.59,0.39,0.64,0.59,0.63,0.62,0.62,0.62,0.61,0.62,0.62,0.65,0.61,0.71
3671,0.55,0.5,0.49,0.51,0.59,0.38,0.7,0.66,0.63,0.63,0.62,0.63,0.62,0.63,0.63,0.65,0.62,0.71
3672,0.55,0.5,0.49,0.48,0.59,0.38,0.58,0.66,0.62,0.63,0.62,0.63,0.62,0.63,0.63,0.65,0.62,0.71
3673,0.56,0.5,0.49,0.49,0.59,0.37,0.78,0.61,0.63,0.63,0.63,0.63,0.62,0.63,0.63,0.66,0.63,0.71
3674,0.55,0.5,0.49,0.51,0.59,0.38,0.55,0.6,0.63,0.63,0.62,0.63,0.61,0.63,0.63,0.64,0.62,0.69
3675,0.58,0.5,0.49,0.52,0.59,0.38,0.63,0.62,0.63,0.63,0.62,0.63,0.61,0.63,0.63,0.65,0.62,0.7
3676,0.57,0.5,0.49,0.52,0.59,0.37,0.63,0.61,0.64,0.64,0.64,0.64,0.62,0.64,0.64,0.66,0.64,0.71
3677,0.54,0.5,0.49,0.46,0.59,0.37,0.64,0.65,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.67,0.64,0.7
3678,0.5,0.5,0.49,0.51,0.59,0.36,0.64,0.66,0.65,0.64,0.64,0.64,0.63,0.64,0.64,0.66,0.64,0.7
3679,0.48,0.5,0.49,0.5,0.59,0.37,0.68,0.65,0.63,0.64,0.63,0.64,0.62,0.64,0.64,0.66,0.63,0.7
3680,0.49,0.5,0.49,0.52,0.59,0.36,0.72,0.61,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.66,0.64,0.7
3681,0.49,0.5,0.49,0.5,0.59,0.36,0.61,0.6,0.64,0.64,0.64,0.64,0.63,0.64,0.64,0.67,0.64,0.7
3682,0.48,0.5,0.49,0.53,0.59,0.35,0.6,0.62,0.66,0.65,0.65,0.65,0.64,0.65,0.65,0.68,0.65,0.72
3683,0.5,0.5,0.49,0.5,0.59,0.35,0.71,0.65,0.67,0.66,0.66,0.66,0.65,0.66,0.66,0.69,0.65,0.72
3684,0.5,0.5,0.49,0.5,0.59,0.35,0.68,0.65,0.67,0.66,0.66,0.66,0.65,0.66,0.66,0.68,0.66,0.72
3685,0.52,0.5,0.49,0.52,0.59,0.34,0.6,0.67,0.67,0.67,0.66,0.67,0.65,0.67,0.67,0.68,0.66,0.72
3686,0.48,0.5,0.49,0.53,0.59,0.34,0.64,0.64,0.67,0.67,0.66,0.67,0.65,0.67,0.67,0.7,0.67,0.72
3687,0.5,0.5,0.49,0.53,0.59,0.34,0.63,0.66,0.67,0.67,0.66,0.67,0.65,0.67,0.67,0.68,0.67,0.71
3688,0.51,0.5,0.49,0.52,0.59,0.32,0.73,0.71,0.68,0.68,0.67,0.68,0.66,0.68,0.68,0.74,0.68,0.89
3689,0.5,0.5,0.49,0.51,0.59,0.31,0.71,0.67,0.69,0.69,0.68,0.69,0.67,0.69,0.69,0.75,0.69,0.91
3690,0.48,0.5,0.49,0.5,0.59,0.31,0.73,0.7,0.69,0.69,0.69,0.69,0.68,0.69,0.69,0.75,0.69,0.84
3691,0.5,0.5,0.49,0.5,0.59,0.29,0.64,0.63,0.71,0.71,0.7,0.71,0.7,0.71,0.71,0.76,0.71,0.85
3692,0.49,0.5,0.49,0.5,0.59,0.28,0.66,0.67,0.73,0.72,0.72,0.72,0.71,0.72,0.72,0.76,0.72,0.84
3693,0.52,0.5,0.49,0.51,0.59,0.27,0.82,0.73,0.74,0.73,0.72,0.73,0.72,0.73,0.73,0.77,0.73,0.86
3694,0.58,0.5,0.49,0.51,0.59,0.25,0.66,0.83,0.75,0.74,0.74,0.74,0.73,0.74,0.74,0.78,0.75,0.87
3695,0.61,0.5,0.49,0.5,0.59,0.25,0.86,0.75,0.76,0.75,0.75,0.75,0.75,0.75,0.75,0.79,0.76,0.84
3696,0.57,0.5,0.49,0.51,0.59,0.23,0.81,0.79,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.8,0.78,0.83
3697,0.58,0.5,0.49,0.49,0.59,0.21,0.77,0.82,0.8,0.78,0.78,0.78,0.77,0.78,0.78,0.81,0.79,0.82
3698,0.6,0.5,0.61,0.52,0.59,0.19,0.81,0.79,0.82,0.79,0.79,0.8,0.79,0.8,0.79,0.86,0.82,0.96
3699,0.59,0.5,0.49,0.52,0.59,0.16,0.75,0.82,0.83,0.82,0.81,0.82,0.81,0.82,0.82,0.87,0.84,0.93
3700,0.56,0.5,0.49,0.5,0.59,0.14,0.85,0.9,0.86,0.84,0.84,0.84,0.84,0.84,0.84,0.89,0.87,0.96
3701,0.51,0.5,0.49,0.5,0.89,0.12,0.99,0.84,0.88,0.85,0.85,0.85,0.85,0.85,0.85,0.92,0.88,0.97
3702,0.52,0.5,0.49,0.51,0.89,0.09,0.85,0.85,0.9,0.87,0.87,0.87,0.87,0.87,0.87,0.93,0.91,0.96
3703,0.5,0.5,0.49,0.51,0.89,0.07,0.81,0.94,0.93,0.89,0.89,0.89,0.89,0.89,0.89,0.93,0.93,0.9
3704,0.52,0.5,0.49,0.51,0.89,0.07,0.86,0.99,0.93,0.89,0.89,0.89,0.9,0.89,0.89,0.91,0.94,0.84
3705,0.55,0.5,0.49,0.51,0.89,0.06,0.85,0.93,0.95,0.9,0.9,0.9,0.91,0.9,0.9,0.93,0.95,0.85
3706,0.51,0.5,0.55,0.5,0.89,0.05,0.84,0.9,0.95,0.9,0.91,0.91,0.92,0.91,0.9,0.97,0.95,0.96
3707,0.55,0.5,0.49,0.5,0.89,0.04,1.0,0.93,0.97,0.91,0.92,0.91,0.93,0.91,0.91,0.96,0.96,0.88
3708,0.55,0.5,0.49,0.5,0.89,0.07,0.82,0.94,0.93,0.89,0.89,0.89,0.91,0.89,0.89,0.9,0.94,0.83
3709,0.53,0.5,0.55,0.51,0.89,0.07,0.84,0.93,0.93,0.88,0.89,0.89,0.91,0.89,0.88,0.89,0.93,0.8
3710,0.49,0.5,0.49,0.51,0.89,0.08,0.86,0.93,0.93,0.88,0.89,0.89,0.91,0.89,0.88,0.89,0.93,0.79
3711,0.54,0.5,0.49,0.5,1.0,0.07,0.88,0.95,0.93,0.89,0.9,0.9,0.92,0.9,0.89,0.9,0.94,0.8
3712,0.49,0.5,0.55,0.5,1.0,0.06,0.79,0.99,0.95,0.89,0.9,0.9,0.93,0.9,0.89,0.9,0.95,0.8
3713,0.52,0.5,0.49,0.5,1.0,0.06,0.81,0.93,0.95,0.9,0.91,0.91,0.94,0.91,0.9,0.91,0.95,0.79
3714,0.49,0.5,0.49,0.5,1.0,0.05,1.0,0.89,0.96,0.9,0.92,0.91,0.95,0.91,0.9,0.92,0.96,0.79
3715,0.51,0.5,0.49,0.5,1.0,0.06,0.84,0.93,0.94,0.89,0.9,0.9,0.93,0.9,0.89,0.9,0.94,0.78
3716,0.5,0.5,0.49,0.51,1.0,0.08,1.0,0.93,0.94,0.88,0.89,0.89,0.92,0.89,0.88,0.9,0.93,0.77
3717,0.47,0.5,0.49,0.5,1.0,0.06,0.88,0.99,0.96,0.9,0.91,0.91,0.94,0.91,0.9,0.92,0.95,0.81
3718,0.49,0.5,0.49,0.51,0.89,0.06,0.77,1.0,0.96,0.9,0.91,0.91,0.93,0.91,0.9,0.9,0.95,0.79
3719,0.51,0.5,0.49,0.51,0.89,0.05,0.92,0.95,0.96,0.91,0.92,0.92,0.94,0.92,0.91,0.92,0.96,0.79
3720,0.53,0.5,0.49,0.49,1.0,0.06,0.94,0.91,0.95,0.9,0.91,0.91,0.93,0.9,0.9,0.9,0.94,0.77
3721,0.51,0.5,0.49,0.5,0.89,0.08,0.69,0.89,0.94,0.89,0.9,0.9,0.92,0.9,0.89,0.89,0.93,0.76
3722,0.54,0.5,0.49,0.51,0.89,0.1,0.74,0.91,0.91,0.87,0.88,0.88,0.9,0.88,0.87,0.88,0.91,0.75
3723,0.5,0.5,0.49,0.5,0.89,0.13,0.6,0.86,0.88,0.85,0.86,0.86,0.88,0.86,0.85,0.84,0.88,0.73
3724,0.52,0.5,0.55,0.5,0.89,0.14,0.67,0.8,0.87,0.84,0.84,0.84,0.86,0.84,0.84,0.83,0.86,0.72
3725,0.48,0.5,0.55,0.5,0.89,0.18,0.65,0.78,0.84,0.81,0.81,0.81,0.83,0.81,0.81,0.8,0.83,0.69
3726,0.49,0.5,0.49,0.51,0.89,0.2,0.73,0.82,0.81,0.79,0.8,0.8,0.81,0.8,0.79,0.78,0.81,0.68
3727,0.49,0.5,0.49,0.51,0.89,0.22,0.76,0.71,0.79,0.77,0.77,0.78,0.78,0.78,0.77,0.76,0.78,0.66
3728,0.49,0.5,0.49,0.5,0.59,0.24,0.72,0.75,0.77,0.75,0.75,0.76,0.76,0.76,0.75,0.75,0.76,0.65
