time,sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
37855,49.47916412,51.25868,47.04861069,60.41666,42.96875,66.92708
37856,49.47916412,51.30208,47.04861069,60.15625,43.22916,66.40625
37857,49.47916412,51.25868,47.04861069,59.63541,42.70833,66.14583
37858,49.47916412,51.25867844,47.04861069,59.11458,42.1875,65.625
37859,49.47916412,51.25867844,47.04861069,59.11458,41.66666,65.10416
37860,49.47916412,51.25867844,47.04861069,59.63541,41.66666,64.84375
37861,49.47916412,51.25868,47.04861069,60.43709022725576,42.213536999999995,61.71875
37862,49.47916412,51.25868,47.04861069,61.71875,42.09765185,61.71875
37863,49.47916412,51.30208,47.04861069,62.5,43.22916,60.41666
37864,49.47916412,51.38889,47.04861069,61.71875,42.70833,59.11458
37865,49.47916412,51.25868,47.04861069,61.19791,42.1875,58.59375
37866,49.47916412,51.25867844,47.04861069,60.9375,41.92708,58.85416
37867,49.47916412,51.25868,47.04861069,60.15625,41.66666,58.59375
37868,49.47916412,51.21527,47.04861069,60.15625,40.88541,58.59375
37869,49.47916412,51.30208,47.04861069,60.15625,40.88541,58.59375
37870,49.47916412,51.30208206,47.04861069,59.89583,40.88541,60.41666
37871,49.47916412,51.30208,47.04861069,58.85416,40.36458,63.02083
37872,49.47916412,51.25868,47.04861069,57.8125,39.32291,63.02083
37873,49.47916412,51.30208,47.04861,56.51041,38.80208,63.02083
37874,49.47916412,51.25868,46.9618,55.20833,38.28125,64.84375
37875,49.47916412,51.25868,46.96180344,55.20833,38.28125,64.84375
37876,49.47916,51.30208,46.96180344,54.42708,38.02083,65.625
37877,49.47916,51.30208206,46.96180344,53.90625,38.02083,66.92708
37878,49.34896,51.30208,46.96180344,54.42708,38.28125,67.96875
37879,49.47916,51.38889,46.96180344,55.72916,39.32291,69.53125
37880,49.47916412,51.25868,46.96180344,56.25,39.58333,72.13541
37881,49.47916412,51.25867844,46.96180344,56.25,39.0625,72.65625
37882,49.47916412,51.25867844,46.96180344,55.72916,38.28125,73.17708
37883,49.47916412,51.25867844,46.9618,54.94791,38.02083,74.47916
37884,49.47916412,51.25867844,46.9184,54.42708,37.5,76.5625
37885,49.47916412,51.25867844,46.91839981,53.64583,37.5,78.64583
37886,49.47916412,51.25867844,46.91839981,53.64583,37.5,79.16666
37887,49.47916,51.25868,46.91839981,53.64583,37.76041,80.72916
37888,49.52257,51.21527,46.9184,53.64583,37.76041,82.55208
37889,49.52256775,51.21527481,46.875,53.125,37.76041,83.59375
37890,49.52256775,51.21527,46.875,52.60416,37.5,83.85416
37891,49.52256775,51.30208,46.875,52.08333,36.71875,81.77083
37892,49.52256775,51.25868,46.875,51.30208,36.71875,83.59375
37893,49.52256775,51.25867844,46.875,51.04166,36.45833,83.85416
37894,49.52256775,51.25867844,46.875,50.52083,36.19791,83.07291
37895,49.52256775,51.25867844,46.875,49.73958,36.19791,80.46875
37896,49.52256775,51.25867844,46.9184,49.47916,35.67708,77.08333
37897,49.52256775,51.25867844,46.91839981,49.47916,36.45833,74.73958
37898,49.52256775,51.25867844,46.91839981,50.52083,36.97916,70.83333
37899,49.52256775,51.25868,46.91839981,51.30208,38.02083,66.92708
37900,49.52256775,51.21527,46.91839981,52.34375,38.80208,64.32291
37901,49.52256775,51.25868,46.91839981,52.60416,39.0625,63.02083
37902,49.52257,51.21527,46.91839981,53.125,39.0625,63.02083
37903,49.56597,51.21527,46.91839981,53.38541,38.80208,63.54166
37904,49.56597137,51.25868,46.91839981,53.125,37.76041,64.32291
37905,49.56597137,51.17187,46.91839981,52.60416,37.5,65.625
37906,49.56597137,51.25868,46.91839981,52.60416,37.5,66.66666
37907,49.56597137,51.17187,46.91839981,52.34375,36.97916,66.14583
37908,49.56597137,51.17187,46.91839981,52.08333,36.71875,63.80208
37909,49.56597137,51.21527,46.9184,51.30208,36.19791,63.02083
37910,49.56597137,51.17187,46.875,50.78125,35.67708,62.5
37911,49.56597,51.17187,46.875,50.0,35.67708,61.19791
37912,49.65277,51.08507,46.8316,50.52083,35.67708,65.10416
37913,49.65277481,51.21527,46.74479,51.82291,36.45833,69.27083
37914,49.65277481,51.08507,46.70139,52.34375,37.76041,73.17708
37915,49.65277481,51.08506775,46.70139,51.82291,39.0625,83.61979149999999
37916,49.65277481,51.08506775,46.65799,51.04166,39.0625,85.74348857499999
37917,49.65277481,51.08507,46.65799,50.78125,39.0625,87.36139000374999
37918,49.65277481,51.17187,46.61458,51.04166,39.58333,88.72164800393749
37919,49.65277481,51.08507,46.61458206,51.210933999999995,39.791664000000004,90.03272640413437
37920,49.65277481,51.08506775,46.61458206,50.9329392,40.0364557,91.24009122434109
37921,49.65277481,51.08506775,46.61458206,52.34375,40.254424485,92.39063828555814
37922,49.65277481,51.08506775,46.61458206,52.34375,40.496312709250006,93.53360619983604
37923,49.65277,51.08507,46.61458206,52.08333,40.750295344712505,94.52538900982788
37924,49.69618,51.17187,46.61458206,51.30208,41.92708,95.22822246031926
37925,49.69617844,51.17187,46.61458206,50.0,41.92708,95.67973958333522
37926,49.69617844,51.21527,46.61458206,49.47916,42.1875,95.48846698750198
37927,49.69617844,51.17187,46.61458206,49.47916,42.70833,95.10332240812707
37928,49.69617844,51.08507,46.61458206,48.69791,42.96875,94.77427152834592
37929,49.69617844,51.08506775,46.61458,48.17708,42.70833,94.67325920456634
37930,49.69617844,51.08507,46.52777,47.91666,42.70833,97.65625
37931,49.69617844,51.17187,46.52777481,47.91666,42.1875,94.27083
37932,49.69617844,51.17187,46.52777481,47.13541,42.1875,94.01041
37933,49.69617844,51.21527481,46.52777481,46.61458,42.1875,95.57291
37934,49.69617844,51.25868,46.52777481,45.83333,41.66666,96.875
37935,49.69617844,51.17187,46.52777481,44.53125,40.36458,93.75
37936,49.69617844,51.25868,46.52777481,44.27083,39.0625,91.14583
37937,49.69617844,51.17187,46.52777,44.53125,37.76041,92.96875
37938,49.69617844,51.25868,46.61458,44.27083,36.45833,97.39583
37939,49.69618,51.21527,46.61458206,43.48958,35.15625,109.49927846022831
37940,49.69617844,51.21527481,46.61458,43.22916,34.89583,114.3229
37941,49.69617844,51.21527,46.52777,43.22916,34.89583,111.67287692301143
37942,49.69617844,51.17187,46.52777481,43.48958,34.89583,111.31902426916199
37943,49.69617844,51.25868,46.52777,44.01041,34.375,110.49174498262009
37944,49.69618,51.25868,46.48438,45.57291,34.11458,109.7272692317511
37945,49.73958,51.21527,46.44097137,47.39583,34.11458,109.21103069333863
37946,49.69618,51.25868,46.39757,49.21875,34.11458,108.77314522800557
37947,49.69618,51.21527,46.31076,49.73958,34.11458,108.09201248940585
37948,49.73958,51.25868,46.3107605,50.0,33.85416,107.10338561387616
37949,49.73958206,51.21527,46.3107605,50.0,33.85416,105.79188739456997
37950,49.73958206,51.30208,46.3107605,49.73958,34.11458,111.9792
37951,49.73958206,51.25868,46.3107605,49.47916,35.41666,105.7292
37952,49.73958206,51.30208,46.31076,49.47916,35.195308,101.5625
37953,49.73958206,51.25868,46.39757,49.47916,35.0800739,99.21875
37954,49.73958206,51.25867844,46.39756775,49.73958,36.45833,99.47916
37955,49.73958206,51.25868,46.39756775,49.73958,36.19791,99.47916
37956,49.73958206,51.30208,46.39756775,50.0,36.19791,97.39583
37957,49.73958206,51.25868,46.39756775,50.78125,36.45833,93.75
37958,49.73958206,51.30208,46.39757,50.78125,36.19791,88.80208
37959,49.73958206,51.30208,46.31076,50.52083,35.41666,83.59375
37960,49.73958206,51.38889,46.31076,50.78125,35.15625,79.42708
37961,49.73958206,51.3888855,46.26736,50.78125,34.89583,74.73958
37962,49.73958206,51.3888855,46.26736,51.04166,34.375,73.95833
37963,49.73958,51.3888855,46.22396,51.04166,33.85416,74.21875
37964,49.73958206,51.38889,46.22395706,51.04166,34.375,74.73958
37965,49.73958206,51.43229,46.22395706,51.30208,36.992183999999995,73.95833
37966,49.73958206,51.38889,46.22396,51.82291,36.992835199999995,71.875
37967,49.73958,51.43228912,46.18055,51.30208,36.83726896,69.27083
37968,49.69618,51.47569,46.18055344,50.78125,36.647882408,66.40625
37969,49.69618,51.43229,46.18055,50.52083,36.4750685284,64.0625
37970,49.73958,51.47569,46.22396,49.73958,36.33267645482,61.71875
37971,49.73958206,51.43228912,46.22396,49.73958,36.196185277561,60.15625
37972,49.73958206,51.38889,46.18055,49.73958,36.05286954143905,58.85416
37973,49.73958206,51.47569,46.18055344,50.0,36.97916,58.33333
37974,49.73958206,51.43229,46.18055344,51.04166,36.71875,57.8125
37975,49.73958206,51.47569,46.18055,52.34375,36.71875,57.8125
37976,49.73958206,51.47569275,46.09375,52.34375,36.45833,58.33333
37977,49.73958206,51.47569275,46.05035,52.08333,36.45833,59.11458
37978,49.73958206,51.47569275,46.05035,51.30208,36.19791,58.33333
37979,49.73958206,51.47569275,46.00694275,51.04166,35.41666,57.8125
37980,49.73958206,51.47569275,45.96354,50.52083,35.15625,57.8125
37981,49.73958206,51.43229,45.87674,49.21875,34.11458,71.471351
37982,49.73958206,51.43229,45.87674,49.21875,34.11458,66.14583
37983,49.73958206,51.47569,45.83333,48.17708,33.59375,71.35416
37984,49.73958206,51.47569,45.83333,48.17708,33.07291,75.22721055000002
37985,49.73958206,51.6059,45.78993,47.91666,33.07291,75.6943000775
37986,49.73958206,51.5191,45.78992844,49.21875,33.07291,75.52068158137502
37987,49.73958206,51.47569,45.78993,49.73958,32.8125,75.06494516044374
37988,49.73958206,51.5191,45.74652,50.0,32.8125,74.72965091846595
37989,49.73958206,51.5191,45.74652481,50.0,32.55208,74.67707096438923
37990,49.73958206,51.5191,45.74652,49.47916,32.55208,74.8822785126087
37991,49.73958206,51.5191,45.65972,49.47916,33.59375,75.29305943823914
37992,49.73958,51.47569,45.65972137,49.47916,34.375,75.1716448601511
37993,49.69618,51.47569,45.65972137,48.69791,34.375,79.16666
37994,49.69617844,51.5191,45.65972,48.4375,33.85416,75.26041
37995,49.69617844,51.5191,45.61632,48.4375,33.07291,71.61458
37996,49.69617844,51.6059,45.61631775,48.4375,32.8125,70.05208
37997,49.69617844,51.47569,45.61631775,49.73958,32.8125,72.91666
37998,49.69617844,51.6059,45.61631775,50.78125,32.55208,76.04166
37999,49.69617844,51.5191,45.61631775,51.82291,32.8125,78.38541
38000,49.69617844,51.6059,45.61631775,52.08333,33.07291,79.6875
38001,49.69617844,51.6059,45.61631775,52.08333,33.59375,79.6875
38002,49.69617844,51.6059,45.61631775,51.82291,32.8125,77.08333
38003,49.69617844,51.6059,45.61631775,51.82291,32.55208,75.52083
38004,49.69617844,51.6059,45.61631775,51.82291,33.59375,77.08333
38005,49.69617844,51.6059,45.61631775,51.30208,34.375,78.38541
38006,49.69617844,51.6493,45.61632,51.04166,34.89583,83.33333
38007,49.69617844,51.6059,45.57291412,50.0,34.375,83.22916349999998
38008,49.69618,51.6059,45.52951,49.21875,33.59375,83.158851175
38009,49.69617844,51.6059,45.52951,49.73958,33.07291,82.64231473375
38010,49.69617844,51.6493,45.44271,50.78125,32.55208,81.8134929704375
38011,49.69617844,51.69271,45.44270706,50.52083,32.55208,80.86510511895938
38012,49.69617844,51.6059,45.44271,50.78125,33.59375,79.96044387490734
38013,49.69617844,51.6493,45.3993,50.0,34.375,79.25794556865272
38014,49.69617844,51.6059,45.39930344,49.73958,35.41666,78.84584284708534
38015,49.69617844,51.69271,45.39930344,49.21875,35.41666,84.89583
38016,49.69617844,51.69271,45.39930344,48.17708,34.89583,81.77083
38017,49.69617844,51.6493,45.39930344,48.17708,34.11458,78.125
38018,49.69617844,51.69271,45.3993,48.4375,34.89583,74.73958
38019,49.69617844,51.6059,45.44271,49.21875,35.41666,72.13541
38020,49.69617844,51.6059,45.44270706,49.21875,35.41666,70.3125
38021,49.69617844,51.6493,45.44270706,49.21875,35.15625,69.27083
38022,49.69617844,51.69271,45.44270706,48.69791,34.89583,71.875
38023,49.69618,51.73611,45.44270706,48.4375,34.375,76.82291
38024,49.69617844,51.69271,45.44271,47.91666,34.375,79.42708
38025,49.69617844,51.6493,45.52951,47.39583,34.375,79.94791
38026,49.69617844,51.6493,45.5295105,47.39583,34.375,79.94791
38027,49.69617844,51.73611,45.52951,47.91666,34.89583,79.42708
38028,49.69617844,51.69271,45.57291,48.17708,36.19791,78.64583
38029,49.69617844,51.69271,45.57291412,48.69791,37.5,78.64583
38030,49.69617844,51.73611,45.57291412,48.4375,38.28125,78.38541
38031,49.69617844,51.69271,45.57291412,47.91666,38.80208,77.34375
38032,49.69617844,51.69271,45.57291412,47.91666,38.80208,77.34375
38033,49.69617844,51.73611,45.57291412,46.875,39.32291,72.65625
38034,49.69617844,51.73611,45.57291,46.61458,39.58333,70.3125
38035,49.69617844,51.69271,45.61632,46.09375,38.80208,69.01041
38036,49.69617844,51.73611,45.61632,45.83333,38.02083,69.27083
38037,49.69617844,51.82291,45.65972,45.57291,37.76041,70.57291
38038,49.69618,51.6493,45.74652,45.57291,37.76041,71.35416
38039,49.69617844,51.73611,45.74652,45.83333,37.5,70.57291
38040,49.69617844,51.82291,45.78993,45.83333,37.76041,70.83333
38041,49.65277,51.69271,45.78992844,44.101558499999996,37.5,74.47916
38042,49.65277,51.69271,45.78992844,43.22916,37.5,74.47916
38043,49.65277481,51.82291,45.78993,42.1875,36.71875,76.5625
38044,49.65277481,51.82291,45.83333,41.66666,35.67708,77.34375
38045,49.65277481,51.82291,45.83333206,41.40625,34.375,77.08333
38046,49.65277481,51.82291,45.83333206,40.625,33.59375,75.26041
38047,49.65277481,51.73611,45.83333,40.88541,32.8125,79.42708
38048,49.65277481,51.73611,45.87674,41.66666,33.59375,83.85416
38049,49.65277,51.69271,45.87673569,41.66666,33.85416,89.0625
38050,49.56597,51.73611,45.87673569,41.40625,33.85416,93.48958
38051,49.65277,51.69271,45.87674,41.66666,34.375,96.09375
38052,49.56597,51.73611,45.96354,40.88541,35.41666,96.61458
38053,49.56597137,51.69271,45.96353912,40.36458,36.45833,95.3125
38054,49.56597137,51.69271,45.96353912,40.625,36.97916,92.70833
38055,49.56597137,51.73611,45.96353912,41.66666,37.5,94.01041
38056,49.56597137,51.69271,45.96353912,42.96875,37.76041,96.35416
38057,49.56597,51.73611,45.96354,44.27083,37.5,98.69791
38058,49.52257,51.82291,46.00694,45.3125,37.5,102.0833
38059,49.52256775,51.69271,46.00694275,45.83333,37.76041,105.9896
38060,49.52256775,51.73611,46.00694275,46.09375,37.76041,110.9375
38061,49.52256775,51.82291,46.00694275,45.83333,36.97916,114.8437
38062,49.52256775,51.69271,46.00694275,45.57291,36.19791,117.7083
38063,49.52256775,51.69271,46.00694275,45.83333,35.41666,118.4896
38064,49.52256775,51.73611,46.00694275,45.83333,34.375,118.2292
38065,49.52256775,51.69271,46.00694275,47.13541,33.85416,117.1875
38066,49.52256775,51.73611,46.00694275,47.91666,32.8125,115.8854
38067,49.52256775,51.73611,46.00694275,47.39583,32.8125,115.625
38068,49.52256775,51.69271,46.00694275,46.875,32.8125,114.5833
38069,49.52256775,51.69271,46.00694,46.875,32.8125,114.5833
38070,49.52256775,51.73611,46.05035,45.83333,33.07291,109.6354
38071,49.52256775,51.69271,46.05034637,45.83333,32.55208,105.4687
38072,49.52256775,51.6493,46.05034637,46.875,32.55208,103.3854
38073,49.52257,51.69271,46.05035,48.17708,32.8125,105.9896
38074,49.52256775,51.73611,46.00694275,47.91666,32.8125,108.5937
38075,49.52256775,51.69271,45.96354,47.39583,32.8125,110.6771
38076,49.52256775,51.69271,45.87674,46.09375,33.85416,111.1979
38077,49.52256775,51.69271,45.87674,44.79166,34.11458,110.6771
38078,49.52256775,51.69271,45.83333206,43.48958,33.59375,106.7708
38079,49.52256775,51.73611,45.78992844,42.70833,32.8125,100.7812
38080,49.52256775,51.73611,45.74652,42.96875,32.55208,96.875
38081,49.52256775,51.69271,45.74652481,44.53125,32.55208,95.05208
38082,49.52256775,51.73611,45.74652481,45.83333,33.07291,96.61458
38083,49.52256775,51.73611,45.74652481,47.13541,36.4322895,100.7812
38084,49.52256775,51.82291,45.74652481,49.895830000000004,35.67708,101.5625
38085,49.52257,51.73611,45.74652481,51.04166,37.394528975,100.7812
38086,49.56597,51.82291,45.74652481,52.34375,37.81894292375,100.7812
38087,49.56597137,51.86632,45.74652481,53.125,38.14739056993751,98.17708
38088,49.56597137,51.73611,45.74652,54.42708,38.37507309843437,96.875
38089,49.56597137,51.82291,45.65972,55.72916,38.54903475335609,95.3125
38090,49.56597137,51.73611,45.65972,57.03125,38.7837779910239,92.70833
38091,49.56597137,51.82291,45.61632,57.29166,39.017237890575096,89.58333
38092,49.56597137,51.82291,45.61632,57.55208,39.21028728510385,87.23958
38093,49.56597137,51.82291,45.57291412,57.29166,39.399968649359046,84.89583
38094,49.56597137,51.73611,45.52951,55.72916,39.470227606827,84.375
38095,49.56597137,51.82291,45.5295105,55.20833,39.620822487168354,87.76041
38096,49.56597137,51.82291,45.52951,55.20833,39.74515766277676,92.1875
38097,49.56597137,51.73611,45.44271,53.64583,40.625,93.75
38098,49.56597137,51.82291,45.44270706,52.08333,40.10416,95.57291
38099,49.56597137,51.82291,45.44270706,51.04166,40.36458,98.95833
38100,49.56597137,51.86632,45.44270706,49.73958,40.625,100.5208
38101,49.56597,51.82291412,45.3993,47.91666,40.36458,98.17708
38102,49.56597,51.82291412,45.3993,47.91666,40.36458,98.17708
38103,49.65277,51.82291412,45.39930344,47.13541,40.36458,96.09375
38104,49.65277481,51.82291412,45.39930344,47.13541,40.625,94.79166
38105,49.65277481,51.82291,45.39930344,47.39583,41.66666,95.05208
38106,49.65277481,51.86632,45.39930344,47.91666,41.92708,94.27083
38107,49.65277481,51.82291,45.39930344,47.13541,42.1875,92.96875
38108,49.65277481,51.86631775,45.39930344,46.09375,41.66666,92.1875
38109,49.65277481,51.90972,45.39930344,45.83333,40.88541,92.1875
38110,49.65277481,51.86632,45.39930344,45.83333,40.36458,94.27083
38111,49.65277481,51.90972,45.3993,45.83333,40.10416,94.79166
38112,49.65277481,51.86632,45.3559,45.83333,39.58333,92.96875
38113,49.65277481,51.90972,45.35589981,45.57291,39.32291,90.36458
38114,49.65277481,51.82291,45.35589981,45.3125,39.0625,87.76041
38115,49.65277481,51.82291,45.35589981,45.83333,38.02083,86.19791
38116,49.65277481,51.86632,45.35589981,45.57291,37.76041,85.15625
38117,49.65277481,51.86631775,45.35589981,45.57291,37.76041,84.89583
38118,49.65277,51.86632,45.35589981,45.83333,38.02083,83.33333
38119,49.65277481,51.82291,45.3559,46.09375,39.32291,81.77083
38120,49.65277481,51.86631775,45.3125,45.83333,40.10416,80.46875
38121,49.65277481,51.90972,45.3125,45.83333,40.36458,79.6875
38122,49.65277481,51.86632,45.3125,45.57291,40.10416,79.42708
38123,49.65277481,51.90972,45.3125,45.57291,39.32291,79.16666
38124,49.65277481,51.90972,45.3125,45.3125,38.28125,78.125
38125,49.65277481,51.86632,45.3125,44.53125,36.47135050000001,77.34375
38126,49.65277481,51.86632,45.3125,44.79166,35.41666,76.82291
38127,49.65277481,51.90972,45.3125,45.3125,34.11458,75.52083
38128,49.65277481,51.95312,45.3125,46.875,33.59375,74.21875
38129,49.65277481,51.95312,45.3125,46.875,33.59375,74.21875
38130,49.65277481,51.90972,45.3125,47.69530949999999,32.8125,71.61458
38131,49.65277481,51.90972137,45.3125,47.749345975,32.8125,70.83333
38132,49.65277481,51.90972,45.3125,47.78004277375,33.07291,70.05208
38133,49.65277,51.95312,45.3125,47.8122744124375,34.11458,70.3125
38134,49.65277481,51.90972,45.3125,47.80705513305938,34.11458,72.65625
38135,49.65277481,51.90972,45.3125,47.80157438971234,33.85416,76.5625
38136,49.65277481,51.86632,45.3125,47.926028109197965,33.07291,78.64583
38137,49.65277,51.90972,45.22569,49.47916,32.55208,79.6875
38138,49.69618,51.90972,45.3125,48.69791,33.07291,80.98958
38139,49.69617844,51.86632,45.3559,48.69791,35.247393,82.29166
38140,49.69617844,51.90972,45.35589981,48.4375,35.277991650000004,82.29166
38141,49.69617844,51.90972,45.35589981,48.4375,35.2580367325,80.72916
38142,49.69617844,51.95312,45.3559,48.4375,35.158959569125,78.38541
38143,49.69617844,52.03993,45.3993,48.17708,34.97680354758125,78.125
38144,49.69617844,51.95312,45.39930344,47.91666,34.72043522496031,78.64583
38145,49.69617844,52.08333,45.39930344,49.73958,34.45124848620832,78.125
38146,49.69617844,52.08333,45.3993,51.04166,34.259748910518745,78.125
38147,49.69617844,51.95312,45.3559,51.04166,34.21492435604468,78.38541
38148,49.69617844,52.03993,45.3559,51.82291,34.375,80.98958
38149,49.69617844,52.08333,45.3125,53.64583,34.11458,84.63541
38150,49.69617844,52.08333206,45.22569,53.64582949999999,33.85416,86.45833
38151,49.69617844,52.08333206,45.22569275,53.671870975000004,33.59375,87.23958
38152,49.69617844,52.08333206,45.22569275,53.49088152375,33.07291,87.23958
38153,49.69618,52.08333206,45.22569275,53.2357380999375,33.07291,87.23958
38154,49.69617844,52.08333206,45.22569275,52.92877500493438,33.07291,85.9375
38155,49.69617844,52.08333206,45.22569275,52.55438075518109,33.59375,84.63541
38156,49.69617844,52.08333206,45.22569,52.17428779294015,34.89583,83.59375
38157,49.69617844,52.08333,45.18229,51.80123168258715,35.15625,83.33333
38158,49.69617844,52.12674,45.18228912,51.47462726671652,34.89583,83.33333
38159,49.69617844,52.03993,45.18228912,51.15773413005234,34.375,83.59375
38160,49.69617844,52.03992844,45.18228912,51.30208,33.85416,82.55208
38161,49.69617844,52.03992844,45.18228912,50.62968336155496,33.07291,79.16666
38162,49.69617844,52.03992844,45.18228912,50.54267798088271,33.07291,79.16666
38163,49.69617844,52.03992844,45.18228912,50.44735080373934,33.07291,76.5625
38164,49.69617844,52.03992844,45.18228912,50.39907743892944,32.8125,77.34375
38165,49.69617844,52.03993,45.18228912,50.35071756062918,32.8125,81.562497
38166,49.69617844,52.12674,45.18228912,50.0,32.8125,87.5
38167,49.69617844,52.08333,45.18228912,50.0,33.85416,87.76041
38168,49.69617844,52.08333206,45.18229,49.73958,34.375,86.97916
38169,49.69617844,52.08333206,45.13889,49.47916,35.67708,85.9375
38170,49.69617844,52.08333,45.1388855,49.73958,37.174476,83.85416
38171,49.69617844,52.12674,45.1388855,49.73958,37.4576793,80.46875
38172,49.69617844,52.08333,45.1388855,49.47916,37.637855265,77.08333
38173,49.69617844,52.08333,45.1388855,49.21875,37.76193552825,73.4375
38174,49.69617844,52.12674,45.1388855,48.69791,37.8922198046625,70.57291
38175,49.69617844,52.12674,45.1388855,48.69791,38.042038794895625,68.75
38176,49.69618,52.08333,45.1388855,48.4375,38.2123702346404,66.92708
38177,49.69617844,52.12674,45.1388855,48.4375,38.352155246372426,64.84375
38178,49.69617844,52.12673569,45.1388855,48.17708,38.43382600869105,63.54166
38179,49.69617844,52.12673569,45.1388855,48.17708,38.454475309125606,62.23958
38180,49.69617844,52.12674,45.1388855,47.91666,38.43709507458188,62.23958
38181,49.69617844,52.08333,45.1388855,47.39583,39.58333,61.45833
38182,49.69617844,52.12674,45.1388855,47.13541,39.32291,60.15625
38183,49.69617844,52.25694,45.1388855,46.875,39.32291,58.85416
38184,49.69617844,52.12674,45.13889,46.61458,39.32291,58.33333
38185,49.69617844,52.08333,45.1388855,46.09375,39.0625,57.8125
38186,49.69617844,52.12674,45.1388855,45.57291,38.80208,57.8125
38187,49.69617844,52.12673569,45.13889,45.83333,38.02083,57.8125
38188,49.69618,52.12674,45.18229,46.875,37.76041,57.29166
38189,49.65277,52.08333,45.18228912,47.91666,37.76041,57.03125
38190,49.65277481,52.12674,45.18228912,48.17708,36.97916,55.98958
38191,49.65277481,52.03993,45.18228912,47.91666,36.19791,54.6875
38192,49.65277481,52.12674,45.18229,47.39583,35.15625,53.90625
38193,49.65277,52.08333206,45.22569,47.13541,34.11458,52.60416
38194,49.56597,52.03993,45.22569275,47.13541,33.59375,51.30208
38195,49.56597137,52.08333,45.22569,47.13541,32.55208,49.21875
38196,49.56597137,52.03993,45.3125,46.875,32.29166,48.17708
38197,49.56597137,52.03992844,45.3125,46.875,32.29166,48.17708
38198,49.56597137,52.03992844,45.3125,45.83333,32.55208,62.57812199999999
38199,49.56597137,52.03992844,45.3125,46.09375,32.29166,62.23958
38200,49.56597137,52.03993,45.3125,45.83333,32.55208,66.14583
38201,49.56597,52.08333,45.3125,46.09375,33.07291,69.27083
38202,49.52257,51.95312,45.3125,45.83333,33.07291,69.01041
38203,49.52256775,52.03993,45.3125,45.3125,34.375,72.65625
38204,49.52256775,52.03992844,45.3125,44.53125,36.00260000000001,78.125
38205,49.52256775,52.03993,45.3125,44.27083,36.292313500000006,82.29166
38206,49.52256775,51.95312,45.3125,44.01041,36.596512675,83.33333
38207,49.52256775,52.03993,45.3125,44.01041,36.87685930875001,82.55208
38208,49.52256775,52.08333,45.3125,44.01041,37.171223274187504,80.98958
38209,49.52256775,52.03993,45.3125,44.53125,37.42822193789688,78.38541
38210,49.52256775,51.95312,45.3125,44.53125,37.69807103479172,75.52083
38211,49.52256775,51.95312,45.3125,45.3125,38.0074540865313,72.13541
38212,49.52256775,52.03993,45.3125,45.57291,39.32291,70.05208
38213,49.52256775,51.95312,45.3125,46.09375,39.58333,68.75
38214,49.52256775,51.95312119,45.3125,46.09375,39.58333,67.70833
38215,49.52256775,51.95312119,45.3125,45.83333,40.10416,67.70833
38216,49.52256775,51.95312,45.3125,45.3125,40.36458,68.22916
38217,49.52257,52.03993,45.3125,44.53125,40.88541,70.05208
38218,49.52257,52.03992844,45.3125,44.27083,40.88541,71.875
38219,49.56597,52.03993,45.22569,44.79166,40.625,71.875
38220,49.52257,52.08333,45.22569275,44.79166,40.625,71.35416
38221,49.56597137,52.03993,45.22569275,44.27083,40.36458,69.27083
38222,49.56597137,52.03993,45.22569275,44.27083,40.36458,69.27083
38223,49.56597137,52.08333,45.22569275,44.53125,40.10416,69.01041
38224,49.56597137,52.12674,45.22569275,44.53125,39.32291,70.05208
38225,49.56597137,52.03993,45.22569,44.53125,39.0625,71.35416
38226,49.56597137,51.95312,45.18229,44.53125,39.0625,72.13541
38227,49.56597137,52.08333,45.18228912,44.53125,39.0625,71.35416
38228,49.56597137,52.08333,45.18228912,44.53125,38.80208,69.27083
38229,49.56597137,52.08333,45.18228912,44.79166,39.0625,66.40625
38230,49.56597137,52.03993,45.18228912,45.3125,39.32291,63.80208
38231,49.56597137,52.03993,45.18228912,45.83333,38.28125,60.9375
38232,49.56597137,52.08333,45.18229,46.09375,37.76041,59.63541
38233,49.56597137,52.08333,45.13889,46.875,37.5,60.15625
38234,49.56597137,52.12674,45.1388855,47.39583,37.76041,60.15625
38235,49.56597,52.08333,45.1388855,47.91666,37.76041,59.89583
38236,49.65277,52.12674,45.1388855,48.17708,38.80208,57.29166
38237,49.56597,52.03993,45.13889,47.91666,39.58333,54.6875
38238,49.56597137,52.08333,45.09549,47.39583,39.0625,55.20833
38239,49.56597137,52.12674,45.09548569,47.39583,37.76041,56.51041
38240,49.56597137,52.08333,45.09548569,48.17708,36.97916,57.03125
38241,49.56597137,52.08333,45.09549,48.17708,36.97916,57.03125
38242,49.56597137,52.12674,45.00868,49.21875,35.9114545,55.98958
38243,49.56597137,52.12674,45.00867844,49.73958,35.662756725,57.55208
38244,49.56597137,52.08333,45.00867844,50.0,35.45370756125,65.93749700000001
38245,49.56597137,52.08333,45.00867844,49.73958,35.15625,68.75
38246,49.56597137,52.17014,45.00867844,48.69791,34.89583,70.05208
38247,49.56597137,52.12674,45.00867844,47.91666,34.375,68.22916
38248,49.56597137,52.08333,45.00868,46.875,33.85416,66.40625
38249,49.56597137,52.08333,44.96527,45.83333,32.8125,65.36458
38250,49.56597137,52.12674,44.96527481,45.3125,32.55208,76.83853884999999
38251,49.56597,52.12674,44.96527481,45.3125,31.77083,83.07291
